date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:39:19	368980/368980	---M--	200	added ('OK')	application/pdf	etag:%22274261-5a154-59993ed896500%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/AMI.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/AMI.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:23	313749/313749	---M--	200	added ('OK')	application/pdf	etag:%22274263-4c995-59993ee8ccb40%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/Etvagyregulacio_Az_elhizas_farmakoterapiaja.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/Etvagyregulacio_Az_elhizas_farmakoterapiaja.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:29	316491/316491	---M--	200	added ('OK')	application/pdf	etag:%22274266-4d44b-59993f0ef2540%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/Pharmacotherapy_of_obesity.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/Pharmacotherapy_of_obesity.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:33	920287/920287	---M--	200	added ('OK')	application/pdf	etag:%22274264-e0adf-59993efdc7cc0%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/GI_system.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/GI_system.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:43	1506481/1506481	---M--	200	added ('OK')	application/pdf	etag:%22274265-16fcb1-59993f0568ec0%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/Gyogyszeres_interakciok.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/Gyogyszeres_interakciok.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:47	4413861/4413861	---M--	200	added ('OK')	application/pdf	etag:%222740e9-4359a5-586bb024a8dc0%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Antidiabetic_drugs_1-2.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Antidiabetic_drugs_1-2.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:40:43	3447304/3447304	---M--	200	added ('OK')	application/pdf	etag:%2219204e-349a08-523127b906f40%22	http://pharmacology.med.unideb.hu/images/pdf/AJSZMHipertonia.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/AJSZMHipertonia.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:40:53	534047/534047	---M--	200	added ('OK')	application/pdf	etag:%2219204c-8261f-523127a8d0900%22	http://pharmacology.med.unideb.hu/images/pdf/AJSZMAntiarrhytmiasszerek.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/AJSZMAntiarrhytmiasszerek.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:04	5601139/5601139	---M--	200	added ('OK')	application/pdf	etag:%22274262-557773-5b19f4a6b0f80%22	http://pharmacology.med.unideb.hu/images/pdf/Dani/Antiarrhythmias_Szerek_Priksz_HU-protected.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Dani/Antiarrhythmias_Szerek_Priksz_HU-protected.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:08	5233697/5233697	---M--	200	added ('OK')	application/pdf	etag:%22274302-4fdc21-5b19f4b316cc0%22	http://pharmacology.med.unideb.hu/images/pdf/Dani/Antiarrhytmic_treatment_GMIV_Priksz_short-protected.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Dani/Antiarrhytmic_treatment_GMIV_Priksz_short-protected.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:11	439813/439813	---M--	200	added ('OK')	application/pdf	etag:%2219204b-6b605-5231279f47280%22	http://pharmacology.med.unideb.hu/images/pdf/AJSZMAntiarrhythmics.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/AJSZMAntiarrhythmics.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:17	325047/325047	---M--	200	added ('OK')	application/pdf	etag:%22274319-4f5b7-5b3b19a9b3700%22	http://pharmacology.med.unideb.hu/images/pdf/Rudi/BronchialAsthma.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Rudi/BronchialAsthma.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:19	127349/127349	---M--	200	added ('OK')	application/pdf	etag:%22592016-1f175-4c9f5916f3ec0%22	http://pharmacology.med.unideb.hu/images/pdf/Doses%20for%20Pharmacology%20Exams%202012-2013.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Doses%20for%20Pharmacology%20Exams%202012-2013.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:22	159558/159558	---M--	200	added ('OK')	application/pdf	etag:%22592019-26f46-4c9f5908a5d00%22	http://pharmacology.med.unideb.hu/images/pdf/End%20of%201st%20Semester%20Exam%20Topics%202012-2013.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/End%20of%201st%20Semester%20Exam%20Topics%202012-2013.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:22	910862/910862	---M--	200	added ('OK')	application/pdf	etag:%22274310-de60e-5b3b199b65540%22	http://pharmacology.med.unideb.hu/images/pdf/Rudi/AsthmaBronchiale-COPD.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Rudi/AsthmaBronchiale-COPD.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:23	85328/85328	---M--	200	added ('OK')	application/pdf	etag:%22592034-14d50-4c9f6bdc84880%22	http://pharmacology.med.unideb.hu/images/pdf/Pharmacology%20prescriptions.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Pharmacology%20prescriptions.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:23	63307/63307	---M--	200	added ('OK')	application/pdf	etag:%22592020-f74b-4f2e66ee8e800%22	http://pharmacology.med.unideb.hu/images/pdf/Final%20exam%20topics%202013-2014.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Final%20exam%20topics%202013-2014.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:25	68371/68371	---M--	200	added ('OK')	application/pdf	etag:%222740b0-10b13-5819bf6cb8400%22	http://pharmacology.med.unideb.hu/images/pdf/tematics_eng_2018-19-2nd-sem.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/tematics_eng_2018-19-2nd-sem.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:25	317/317	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Dec%202021%2000:41:24%20GMT	http://www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.pdf	C:/My%20Web%20Sites/pharm/www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.e0.delayed	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:25	127903/127903	---M--	200	added ('OK')	application/pdf	etag:%22274038-1f39f-593fff477f8c0%22	http://pharmacology.med.unideb.hu/images/pdf/tematics_1stsem.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/tematics_1stsem.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:26	687/687	---M-Z	200	added ('OK')	text/html	etag:%222af-5c46564f3e600-gzip%22	https://www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.pdf	C:/My%20Web%20Sites/pharm/www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.html	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:26	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2015%20Dec%202021%2000:41:25%20GMT	http://fonts.googleapis.com/robots.txt		(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:26	4213/4213	---M--	200	added ('OK')	image/gif	etag:%22194026-1075-4c5915c851d00%22	http://pharmacology.med.unideb.hu/images/pictures/merleg.gif	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pictures/merleg.gif	(from http://pharmacology.med.unideb.hu/index.php/oktatas)
01:41:27	757/757	---M-Z	200	added ('OK')	text/css	etag:%2262624-2f5-5590ce8d05400%22	http://pharmacology.med.unideb.hu/modules/mod_rizlogin/style/grey1/css.css	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/modules/mod_rizlogin/style/grey1/css.css	(from http://pharmacology.med.unideb.hu/index.php/oktatas)
01:41:27	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:24%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=472&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexd09a.html	(from http://pharmacology.med.unideb.hu/index.php/oktatas)
01:41:27	937/937	---M--	200	added ('OK')	image/gif	etag:%2262628-3a9-5590ce8d05400%22	http://pharmacology.med.unideb.hu/modules/mod_rizlogin/style/grey1/slide-button.gif	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/modules/mod_rizlogin/style/grey1/slide-button.gif	(from http://pharmacology.med.unideb.hu/index.php/oktatas)
01:41:28	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:25%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=478&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexe40b.html	(from http://pharmacology.med.unideb.hu/index.php/kapcsolat)
01:41:28	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:25%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=473&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexaeed.html	(from http://pharmacology.med.unideb.hu/index.php/kutatas)
01:41:29	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:26%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=532&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index0573.html	(from http://pharmacology.med.unideb.hu/index.php/apolas-es-betegellatas-alapszak-gyogytornasz-szakirany)
01:41:29	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:26%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=533&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexea2c.html	(from http://pharmacology.med.unideb.hu/index.php/biologus-bsc)
01:41:29	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:26%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=541&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexc72b.html	(from http://pharmacology.med.unideb.hu/index.php/farmakoterapia)
01:41:29	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:26%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=534&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index8449.html	(from http://pharmacology.med.unideb.hu/index.php/fogorvos)
01:41:30	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:27%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=540&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index7949.html	(from http://pharmacology.med.unideb.hu/index.php/hagyomanyos-keleti-orvoslas-alapjai)
01:41:30	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:27%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=535&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexa176.html	(from http://pharmacology.med.unideb.hu/index.php/molekularis-biologus)
01:41:30	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:28%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=536&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/indexc892.html	(from http://pharmacology.med.unideb.hu/index.php/molekularis-biologus-msc)
01:41:30	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:28%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=537&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index70c9.html	(from http://pharmacology.med.unideb.hu/index.php/nepegeszsegugyi-ellenor)
01:41:31	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:28%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=538&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index1319.html	(from http://pharmacology.med.unideb.hu/index.php/orvosi-laboratoriumi-es-kepalkoto-diagnosztikai-analitikus)
01:41:31	791/791	---M-Z	200	added ('OK')	application/opensearchdescription+xml	date:Wed,%2015%20Dec%202021%2000:41:28%20GMT	http://pharmacology.med.unideb.hu/index.php/component/search/?Itemid=539&format=opensearch	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/index.php/component/search/index8941.html	(from http://pharmacology.med.unideb.hu/index.php/taplalkozastudomanyi-msc)
01:41:35	3201381/3201381	---M--	200	added ('OK')	application/pdf	etag:%2219204d-30d965-523127b165d40%22	http://pharmacology.med.unideb.hu/images/pdf/AJSZMAntihypertensives.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/AJSZMAntihypertensives.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:39	9515017/9515017	---M--	200	added ('OK')	application/pdf	etag:%22274267-913009-59993f196fe00%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/Tiszteld_a_gyogynovenyeket_mert_sokat_koszonhetsz_nekik.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/Tiszteld_a_gyogynovenyeket_mert_sokat_koszonhetsz_nekik.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:41:39	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Dec%202021%2000:41:39%20GMT	http://www.ich.org/favicon.ico	C:/My%20Web%20Sites/pharm/www.ich.org/favicon.e5.delayed	(from https://www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.pdf)
01:41:40	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Dec%202021%2000:41:39%20GMT	http://www.ich.org/styles.fe00130ef094bf36c5fd.css	C:/My%20Web%20Sites/pharm/www.ich.org/styles.fe00130ef094bf36c5fd.e6.delayed	(from https://www.ich.org/fileadmin/Public_Web_Site/ICH_Products/Guidelines/Efficacy/E6/E6_R2__Step_4_2016_1109.pdf)
